"PolicyNum","Year","Premium","Deduct","BCcov","Freq","Fire5","NoClaimCredit","EntityType","AlarmCredit","BCClaim"
160520,2008,1763,5000,3830000,0,0,1,1,3,0
160520,2009,1854,5000,4029673,0,0,1,1,3,0
160520,2010,1482,5000,3902399,1,0,1,1,3,799.96
160531,2006,2092,5000,2788891,0,1,0,1,1,0
160531,2007,2040,5000,3290016,0,1,0,1,1,0
160531,2008,2180,5000,3462314,0,1,1,1,1,0
160531,2009,2284,5000,3625128,0,1,1,1,1,0
160531,2010,2149,5000,3906677,0,1,1,1,1,0
160545,2006,9284,500,11605102,0,1,0,1,4,0
160545,2007,8808,500,12234933,2,1,0,1,4,4982.31
160545,2008,9096,500,12634159,3,1,0,1,4,12188.24
160545,2009,9808,500,15568516,2,1,0,1,4,27334.71
160545,2010,11227,500,15170880,3,1,0,1,4,21143.66
160547,2006,16778,1000,25421645,0,0,0,1,4,0
160547,2007,14463,1000,27288317,2,0,0,1,4,3944.99
160547,2008,14956,1000,28760721,3,0,0,1,4,51298.95
160547,2009,15392,1000,30181040,1,0,0,1,4,2937.38
160547,2010,19800,1000,37358023,1,0,0,1,4,1946.77
160548,2006,3849,1000,3467396,1,0,0,1,1,4396
160548,2007,3800,1000,3800366,0,0,0,1,1,0
160548,2008,3839,1000,3998605,0,0,0,1,1,0
160548,2009,3938,1000,4235055,0,0,1,1,1,0
160548,2010,4337,1000,5860492,0,0,1,1,1,0
160550,2006,213,500,211503,0,0,0,1,1,0
160550,2007,219,500,221728,0,0,0,1,1,0
160550,2008,227,500,229561,0,0,1,1,1,0
160550,2009,234,500,244188,0,0,1,1,1,0
160550,2010,247,500,247830,0,0,1,1,1,0
160556,2006,4566,2500,7247429,0,1,0,1,1,0
160556,2007,4529,2500,7807964,0,1,0,1,1,0
160556,2008,4743,2500,8176409,0,1,1,1,1,0
160556,2009,4678,2500,9547381,0,1,1,1,1,0
160556,2010,5295,2500,10591548,0,1,1,1,2,0
160560,2006,14197,2500,10068926,0,1,0,1,4,0
160560,2007,12278,2500,10769755,3,1,0,1,4,58609.91
160560,2008,12702,2500,11652758,0,1,0,1,4,0
160560,2009,8160,2500,7625142,0,1,0,1,4,0
160560,2010,4694,2500,8534931,0,1,1,1,4,0
160565,2006,9794,5000,17488876,1,0,0,1,1,600
160565,2007,9911,5000,18699920,0,0,0,1,1,0
160565,2008,10047,5000,19699275,0,0,0,1,1,0
160565,2009,10472,5000,20535357,0,0,1,1,2,0
160565,2010,9557,5000,21720881,0,0,1,1,4,0
160568,2006,2536,500,2915140,0,0,0,1,1,0
160568,2007,2448,500,3137929,2,0,0,1,1,3681.46
160568,2008,2579,500,3306715,4,0,0,1,1,4343.73
160568,2009,2772,500,3553488,0,0,0,1,1,0
160568,2010,2481,500,3398097,1,0,0,1,1,1676
160574,2006,4104,500,4772946,1,1,0,1,1,1727.75
160574,2007,3771,500,4834587,0,1,0,1,1,0
160574,2008,3753,500,5361024,0,1,0,1,1,0
160574,2009,3507,500,5566805,0,1,1,1,1,0
160574,2010,3475,500,5264394,0,1,1,1,4,0
160580,2006,9700,500,13472025,0,1,0,1,1,0
160580,2007,9264,500,14252915,0,1,0,1,4,0
160580,2008,9736,500,14976957,0,1,1,1,4,0
160580,2009,10152,500,15619107,0,1,1,1,4,0
160580,2010,9031,500,14804614,1,1,1,1,4,3728.58
160590,2006,5314,500,6252718,0,0,0,1,1,0
160590,2007,5168,500,6624993,0,0,0,1,1,0
160590,2008,5606,500,8243486,2,0,1,1,4,5285
160590,2009,4893,500,8584133,0,0,0,1,4,0
160590,2010,4956,500,8260740,1,0,0,1,4,2201.52
160601,2006,5159,2500,9213309,0,1,0,1,1,0
160601,2007,4140,2500,8448369,1,1,0,1,1,7500
160601,2008,4192,2500,9111025,1,1,0,1,1,2776.25
160601,2009,4262,2500,9685258,0,1,0,1,1,0
160601,2010,3480,2500,9404308,0,1,0,1,4,0
160610,2006,4419,5000,5738743,0,1,0,1,4,0
160610,2007,4595,5000,6046935,0,1,0,1,4,0
160610,2008,4815,5000,6336164,0,1,1,1,4,0
160610,2009,4079,5000,6798001,0,1,1,1,4,0
160610,2010,3909,5000,6737814,0,1,1,1,4,0
160619,2006,5919,500,10568107,0,0,0,1,1,0
160619,2007,6486,500,11378286,5,0,0,1,3,31804.63
160619,2008,8073,500,12419529,0,0,0,1,3,0
160619,2009,8174,500,12575048,0,0,0,1,3,0
160619,2010,7131,500,13205296,0,0,1,1,4,0
160632,2006,9149,500,11579693,0,1,0,1,4,0
160632,2007,9482,500,13942821,1,1,0,1,4,4567
160632,2008,10015,500,14728761,1,1,0,1,4,9199
160632,2009,8443,500,15351802,0,1,0,1,4,0
160632,2010,7149,1000,14895460,2,1,0,1,4,5110
160637,2006,18068,2500,26569890,0,1,0,1,1,0
160637,2007,16283,2500,28567359,3,1,0,1,1,76443.72
160637,2008,21183,2500,38515855,0,1,0,1,4,0
160637,2009,25254,2500,40085697,0,1,0,1,4,0
160637,2010,22995,2500,41809326,1,1,1,1,4,5575.39
160640,2006,1918,1000,2231356,0,0,0,1,4,0
160640,2007,1816,1000,2359148,1,0,0,1,4,1520
160640,2008,1839,1000,2485023,0,0,0,1,4,0
160640,2009,1843,1000,2559614,0,0,0,1,4,0
160640,2010,1578,1000,2505239,0,0,1,1,4,0
160650,2006,2918,500,3393525,0,0,0,1,1,0
160650,2007,3141,500,3570144,0,0,0,1,1,0
160650,2008,3061,500,3733610,0,0,1,1,1,0
160650,2009,2828,500,3926635,0,0,1,1,1,0
160650,2010,3053,500,3965313,2,0,1,1,1,118456.11
160655,2006,5814,2500,10571425,0,0,0,1,4,0
160655,2007,5289,2500,11250003,2,0,0,1,4,8331
160655,2008,6142,2500,13959812,3,0,0,1,4,34625.58
160655,2009,7815,2500,14744557,0,0,0,1,4,0
160655,2010,7482,2500,15586549,3,0,0,1,4,3512.35
160660,2006,1025,500,1112673,0,0,0,1,1,0
160660,2007,923,500,1112673,0,0,0,1,1,0
160660,2008,1023,500,1247163,0,0,1,1,1,0
160660,2009,1037,500,1296354,0,0,1,1,1,0
160660,2010,956,500,1275901,0,0,1,1,2,0
160670,2006,6410,2500,14566721,1,1,0,1,1,4251.24
160670,2007,7168,2500,15251398,0,1,0,1,1,0
160670,2008,7560,2500,16084134,1,1,0,1,1,22295.62
160670,2009,6759,2500,16896435,0,1,0,1,1,0
160670,2010,7224,2500,16419881,1,1,0,1,4,48273.33
160676,2006,1883,500,2002155,0,0,0,1,4,0
160676,2007,1421,2500,2153936,0,0,0,1,4,0
160676,2008,1493,2500,2261383,0,0,1,1,4,0
160676,2009,1551,2500,2348749,0,0,1,1,4,0
160680,2006,3409,500,3873751,0,1,0,1,4,0
160680,2007,3294,500,4333481,0,1,0,1,4,0
160680,2008,3152,500,4569024,0,1,1,1,4,0
160700,2006,4642,500,3836338,0,0,0,1,1,0
160700,2007,4668,500,4059481,1,0,0,1,4,1373.93
160700,2008,4431,500,4260742,0,0,0,1,4,0
160700,2009,4616,500,4396527,0,0,0,1,4,0
160700,2010,3776,500,4290789,1,0,1,1,4,3344
160710,2006,7359,500,9434313,0,1,0,1,1,0
160710,2007,7070,500,10099971,0,1,0,1,1,0
160710,2008,7539,500,10925987,1,1,1,1,1,4650.95
160710,2009,8212,500,11405714,0,1,0,1,1,0
160710,2010,8418,500,12563435,0,1,0,1,1,0
160720,2006,13041,500,18898105,2,1,0,1,1,1019
160720,2007,12783,500,20290141,6,1,0,1,1,67936.03
160720,2008,12896,500,20801077,3,1,0,1,1,38603.4
160720,2009,14656,500,23263138,1,1,0,1,1,5175
160720,2010,14260,500,24584429,0,1,0,1,4,0
160721,2006,4753,500,6693270,1,1,0,1,1,12359.17
160721,2007,5186,500,7408517,2,1,0,1,1,4631.22
160721,2008,5304,500,7799778,1,1,0,1,1,7693.28
160721,2009,5179,500,8091310,0,1,0,1,1,0
160721,2010,5175,500,7724067,0,1,0,1,2,0
160723,2006,349,500,410018,0,0,0,1,1,0
160723,2007,361,500,410018,1,0,0,1,1,3366.13
160723,2009,1554,500,1918384,0,0,0,1,1,0
160723,2010,1046,500,1867023,0,0,0,1,1,0
160725,2006,3730,500,5181401,0,1,0,1,4,0
160725,2007,4523,500,6111247,0,1,0,1,4,0
160725,2008,4729,500,6391491,0,1,1,1,4,0
160725,2009,4555,500,6901935,0,1,1,1,4,0
160725,2010,4891,500,6792924,0,1,1,1,4,0
160727,2006,7951,500,9814823,0,0,0,1,1,0
160727,2007,8402,500,11353566,2,0,0,1,1,2714
160727,2008,8052,500,11502862,3,0,0,1,3,71094.73
160730,2006,8809,500,13146716,0,1,0,1,1,0
160730,2007,8817,500,13994014,2,1,0,1,1,3023.53
160730,2008,8425,500,13164033,3,1,0,1,1,4021.66
160730,2009,11352,500,17201507,1,1,0,1,4,2693
160730,2010,8737,500,15326414,0,1,0,1,4,0
160731,2006,6636,5000,14425772,0,1,0,1,3,0
160731,2007,5865,5000,15432277,0,1,0,1,3,0
160731,2008,5873,5000,16313168,0,1,1,1,3,0
160731,2009,6303,5000,17034075,1,1,1,1,3,16134.82
160731,2010,5910,5000,18465935,0,1,0,1,3,0
160733,2006,3409,500,5981507,0,0,0,1,1,0
160733,2007,3331,500,6405118,0,0,0,1,1,0
160733,2008,3401,500,6941485,0,0,1,1,1,0
160733,2009,3695,500,7245839,1,0,1,1,1,915
160733,2010,3542,500,7537322,0,0,0,1,1,0
160736,2006,5221,500,7566581,1,0,0,1,1,9230.99
160736,2007,5063,500,8036465,0,0,0,1,1,0
160736,2008,4734,500,8453413,0,0,0,1,1,0
160736,2009,4962,500,8860187,1,0,1,1,1,4296.67
160736,2010,6473,500,11357928,0,0,0,1,2,0
160737,2006,12799,500,16622414,0,1,0,1,1,0
160737,2007,12651,500,17817602,0,1,0,1,1,0
160737,2008,12991,500,18827350,0,1,1,1,1,0
160737,2009,14020,500,20319405,0,1,1,1,1,0
160737,2010,13744,500,21474860,2,1,1,1,4,305896.42
160742,2006,300,500,231200,0,0,0,1,1,0
160742,2007,289,500,231260,0,0,0,1,1,0
160742,2008,262,500,231260,0,0,1,1,1,0
160742,2009,213,500,231260,0,0,1,1,1,0
160742,2010,775,500,901894,0,0,1,1,1,0
160744,2006,2141,1000,2643335,0,1,0,1,1,0
160744,2007,2084,1000,2778561,0,1,0,1,1,0
160744,2008,2134,1000,2923664,0,1,1,1,1,0
160744,2009,1955,1000,3054860,0,1,1,1,1,0
160744,2010,1960,1000,2925385,0,1,1,1,1,0
160746,2006,1523,500,2626199,0,1,0,1,4,0
160746,2007,1821,500,2758723,1,1,0,1,4,852.5
160746,2008,1897,500,2874450,0,1,0,1,4,0
160746,2009,1936,500,3024932,0,1,0,1,4,0
160746,2010,2235,500,3437159,0,1,1,1,4,0
160749,2006,2898,500,4456344,0,1,0,1,1,0
160749,2007,4009,500,6362584,0,1,0,1,1,0
160749,2008,4290,500,6601108,0,1,1,1,4,0
160749,2009,4074,500,6904076,1,1,1,1,4,1754.51
160749,2010,4204,500,6780268,0,1,0,1,4,0
160752,2006,10180,500,13221103,1,0,0,1,4,9723.31
160752,2007,10210,500,14181419,0,0,0,1,4,0
160752,2008,9554,500,14929060,1,0,0,1,4,225940.04
160752,2009,10629,500,15631424,0,0,0,1,4,0
160752,2010,11915,500,16547603,2,0,0,1,4,5689.95
160753,2006,1662,500,1361741,0,0,0,1,1,0
160753,2007,1582,500,1450392,0,0,0,1,1,0
160753,2008,1550,500,1519599,0,0,1,1,1,0
160753,2009,1629,500,1581908,0,0,1,1,1,0
160753,2010,1447,500,1681439,0,0,1,1,1,0
160754,2006,2598,2500,2182922,0,0,0,1,1,0
160754,2007,2121,2500,2465849,0,0,0,1,1,0
160754,2008,2084,2500,2604552,0,0,1,1,1,0
160754,2009,2475,1000,2719974,0,0,1,1,1,0
160754,2010,2115,1000,2897321,0,0,1,1,1,0
160756,2006,698,500,751154,0,1,0,1,1,0
160756,2007,718,500,789383,0,1,0,1,1,0
160756,2008,760,500,825603,0,1,1,1,1,0
160756,2009,684,500,876878,0,1,1,1,1,0
160756,2010,700,500,863755,0,1,1,1,1,0
160762,2006,908,500,750500,0,1,0,1,1,0
160762,2007,4718,500,4213313,0,1,0,1,1,0
160762,2008,4192,500,4411926,0,1,1,1,1,0
160762,2009,3850,500,4583995,0,1,1,1,1,0
160762,2010,3974,500,4515845,0,1,1,1,1,0
160764,2006,6249,500,9189919,1,0,0,1,1,2736.45
160764,2007,6803,500,10466859,1,0,0,1,1,1493.57
160764,2008,7288,500,11042882,0,0,0,1,1,0
160764,2009,7048,500,11553961,0,0,0,1,1,0
160764,2010,6413,500,11055771,1,0,1,1,1,200
160765,2006,4127,500,5159674,0,0,0,1,1,0
160765,2007,4030,500,5520450,0,0,0,1,1,0
160765,2008,3774,500,5806933,0,0,1,1,1,0
160765,2009,3884,500,6068402,1,0,1,1,1,11229
160765,2010,4456,500,7186073,0,0,0,1,1,0
160766,2006,9287,500,10552676,0,1,0,1,1,0
160766,2007,8288,500,11200330,0,1,0,1,1,0
160766,2008,8614,500,11799584,0,1,1,1,1,0
160766,2009,8102,500,11411397,0,1,1,1,1,0
160766,2010,7076,500,10886536,1,1,1,1,4,5430
160768,2006,5454,500,5565251,0,0,0,1,1,0
160768,2007,5141,500,5908035,0,0,0,1,1,0
160768,2008,5208,500,6200781,0,0,1,1,1,0
160768,2009,5122,500,6482633,0,0,1,1,1,0
160768,2010,4564,500,6085988,0,0,1,1,1,0
160774,2006,2873,2500,6113993,1,0,0,1,1,12000
160774,2007,3019,2500,6424668,0,0,0,1,1,0
160774,2008,2952,2500,6709878,0,0,0,1,1,0
160774,2009,2705,2500,7118242,0,0,1,1,1,0
160774,2010,2837,2500,7092990,0,0,1,1,4,0
160775,2006,3737,500,2874988,0,0,0,1,1,0
160775,2007,3612,500,3087171,0,0,0,1,1,0
160775,2008,3399,500,3267729,0,0,1,1,1,0
160775,2009,3525,500,3422596,0,0,1,1,1,0
160775,2010,2960,500,3482879,0,0,1,1,1,0
160777,2006,3243,500,3602488,0,1,0,1,1,0
160777,2007,3031,500,3695246,0,1,0,1,1,0
160777,2008,2924,500,3846718,0,1,1,1,1,0
160777,2009,2983,500,4453477,0,1,1,1,2,0
160777,2010,2918,500,4355768,0,1,1,1,2,0
160778,2006,2009,500,3045000,0,1,0,1,1,0
160778,2007,1412,500,1834032,0,1,0,1,1,0
160778,2008,1779,500,1913565,0,1,1,1,4,0
160778,2009,1600,500,1999839,2,1,1,1,4,4853
160778,2010,1539,500,1972683,0,1,0,1,4,0
160781,2006,6298,500,8074546,1,0,0,1,1,2450
160781,2007,7338,2500,11835112,1,0,0,1,1,39099
160781,2008,7222,2500,12450232,0,0,0,1,1,0
160781,2009,7554,2500,13023585,0,0,0,1,1,0
160781,2010,7130,2500,13710998,0,0,1,1,1,0
160783,2006,513,500,518117,0,0,0,1,1,0
160783,2007,488,500,548311,0,0,0,1,1,0
160783,2008,506,500,575791,1,0,1,1,1,1425.5
160783,2009,528,500,598521,0,0,0,1,1,0
160783,2010,502,500,590975,0,0,0,1,1,0
160785,2006,3188,1000,3252659,0,0,0,1,1,0
160785,2007,3334,1000,3876833,2,0,0,1,1,1156.85
160785,2008,9165,1000,12060769,1,0,0,1,1,8545
160785,2009,8456,1000,13861503,0,0,0,1,1,0
160785,2010,6370,1000,12019248,0,0,0,1,1,0
160787,2006,4103,1000,4943279,0,1,0,1,1,0
160787,2007,3791,1000,5123580,0,1,0,1,1,0
160787,2008,3717,1000,5466873,0,1,1,1,1,0
160787,2009,3268,1000,5733464,0,1,1,1,1,0
160787,2010,3147,1000,5426303,0,1,1,1,1,0
160792,2006,10050,5000,18611928,0,1,0,1,4,0
160792,2007,10217,5000,19647646,2,1,0,1,4,5286.88
160792,2008,10320,5000,20639367,2,1,0,1,4,52079.77
160792,2009,9437,5000,23592868,3,1,0,1,4,19665.41
160792,2010,10800,5000,22977660,2,1,0,1,4,33622.59
160794,2006,20761,500,34035923,2,0,0,1,1,19989.96
160794,2007,21128,500,36427245,1,0,0,1,1,27236.46
160794,2008,27382,500,46410863,0,0,0,1,4,0
160794,2009,25739,1000,51477521,0,0,0,1,4,0
160794,2010,21297,1000,50708339,1,0,1,1,4,4691.78
160797,2006,9657,500,13227578,1,1,0,1,4,26251.63
160797,2007,10301,500,13920223,1,1,0,1,4,13900.15
160797,2008,10058,500,15010050,1,1,0,1,4,5565
160797,2009,9456,500,16025544,0,1,0,1,4,0
160797,2010,9850,500,15885683,1,1,0,1,4,9536.8
160798,2006,3532,500,5272251,0,0,0,1,4,0
160798,2007,3720,500,6304571,0,0,0,1,4,0
160798,2008,3728,500,6657518,0,0,1,1,4,0
160798,2009,3807,500,6921595,0,0,1,1,4,0
160798,2010,3647,500,7293653,0,0,1,1,4,0
160800,2006,2114,500,2578720,0,0,0,1,1,0
160800,2007,2017,500,2724581,1,0,0,1,1,1500
160800,2008,2102,500,2879107,0,0,0,1,1,0
160800,2009,2215,500,3033011,0,0,0,1,1,0
160800,2010,2024,500,3021135,0,0,1,1,4,0
160802,2006,1389,500,1714174,0,1,0,1,1,0
160802,2007,1357,500,1809215,0,1,0,1,1,0
160802,2008,1379,500,1914819,0,1,1,1,1,0
160802,2009,1414,500,1963671,0,1,1,1,1,0
160802,2010,1174,500,1894233,0,1,1,1,1,0
160803,2006,2484,500,2509001,0,0,0,1,1,0
160803,2007,2341,500,2659765,0,0,0,1,1,0
160803,2008,2408,500,2799826,0,0,1,1,1,0
160803,2009,2515,500,2923551,0,0,1,1,1,0
160803,2010,4560,500,5921783,0,0,1,1,1,0
160806,2006,910,2500,1398666,0,0,0,1,1,0
160806,2007,968,2500,1467196,0,0,0,1,1,0
160806,2008,1004,2500,1520254,0,0,1,1,1,0
160806,2009,1249,500,1622088,0,0,1,1,1,0
160806,2010,1272,500,1590306,0,0,1,1,1,0
160807,2006,860,500,661918,0,0,0,1,1,0
160807,2007,804,500,692913,0,0,0,1,1,0
160807,2008,794,500,728313,0,0,1,1,1,0
160808,2006,4252,500,6072869,0,0,0,1,1,0
160808,2007,4472,500,6388340,1,0,0,1,1,2309.57
160808,2008,4682,500,6688906,0,0,0,1,1,0
160808,2009,4743,500,6975000,0,0,0,1,1,0
160808,2010,4549,500,6891290,0,0,1,1,2,0
160811,2006,8248,500,14471863,1,1,0,1,4,6651
160811,2007,8864,500,15284773,3,1,0,1,4,20086.88
160811,2008,9108,500,16261877,2,1,0,1,4,3049.79
160811,2009,6039,5000,17254799,0,1,0,1,4,0
160811,2010,6083,5000,16439321,1,1,0,1,4,1000
160814,2006,1008,1000,988050,0,1,0,1,1,0
160814,2007,1021,1000,1041838,0,1,0,1,1,0
160814,2008,1028,1000,1093445,0,1,1,1,1,0
160814,2009,860,1000,1147584,0,1,1,1,1,0
160814,2010,837,1000,1115538,0,1,1,1,1,0
160815,2006,5283,500,9604705,0,0,0,1,1,0
160815,2007,5350,500,10289069,0,0,0,1,4,0
160815,2008,5523,500,10830202,0,0,1,1,4,0
160815,2009,5665,500,11328686,0,0,1,1,4,0
160815,2010,5128,500,11923506,0,0,1,1,4,0
160816,2006,339,500,418416,0,1,0,1,1,0
160816,2007,349,500,441176,0,1,0,1,1,0
160816,2008,436,500,559096,0,1,1,1,1,0
160816,2009,413,500,572400,0,1,1,1,1,0
160816,2010,377,500,516437,0,1,1,1,1,0
160817,2006,1838,500,1767427,0,0,0,1,1,0
160817,2007,1740,500,1871354,0,0,0,1,1,0
160817,2008,2022,500,2174681,0,0,1,1,1,0
160817,2009,2803,500,2775252,0,0,1,1,2,0
160817,2010,2448,500,2719620,0,0,1,1,2,0
160818,2006,1819,500,2714665,0,0,0,1,1,0
160818,2007,1780,500,2871180,1,0,0,1,1,11258.16
160819,2006,1032,500,1199130,0,0,0,1,1,0
160819,2007,1024,500,1313425,1,0,0,1,1,80158.79
160819,2008,1008,500,1381486,0,0,0,1,1,0
160820,2006,5847,1000,11245922,1,0,0,1,4,2191.27
160820,2007,8840,1000,12109598,0,0,0,1,4,0
160820,2008,8779,1000,12722907,3,0,0,1,4,16187.45
160820,2009,9035,1000,13285877,0,0,0,1,4,0
160820,2010,8284,1000,14040139,0,0,0,1,4,0
160821,2006,1248,500,1300832,0,0,0,1,1,0
160821,2007,1185,500,1378003,0,0,0,1,1,0
160821,2008,1233,500,1451379,0,0,1,1,1,0
160821,2009,1278,500,1502303,0,0,1,1,1,0
160821,2010,1137,500,1476503,0,0,1,1,3,0
160822,2006,1508,500,1839009,2,0,0,1,1,2225
160822,2007,1580,500,1926267,0,0,0,1,1,0
160822,2008,1663,500,2028134,1,0,0,1,1,2787.5
160822,2009,1573,500,2097571,0,0,0,1,1,0
160822,2010,1615,500,2043797,0,0,0,1,1,0
160827,2007,2092,500,1673552,0,0,0,1,1,0
160828,2006,5475,500,6441075,0,1,0,1,1,0
160828,2007,5611,500,7013527,0,1,0,1,1,0
160828,2008,5565,500,7321244,1,1,1,1,2,22179.16
160828,2009,5344,500,7745531,0,1,0,1,2,0
160828,2010,5551,500,7603260,2,1,0,1,2,797
160829,2006,1337,1000,1995667,0,0,0,1,1,0
160829,2007,1448,1000,2128918,1,0,0,1,1,3000
160829,2008,1728,1000,2657749,0,0,0,1,1,0
160829,2009,1829,1000,2858933,0,0,0,1,1,0
160829,2010,2599,1000,3938788,0,0,1,1,1,0
160830,2006,3229,500,3891512,0,0,0,1,1,0
160830,2007,3136,500,4182385,0,0,0,1,1,0
160830,2008,3128,500,4405275,1,0,1,1,1,5177.34
160830,2009,3140,500,4617321,1,0,0,1,4,572.59
160830,2010,3219,500,5111386,0,0,0,1,4,0
160831,2006,5060,500,5499894,0,1,0,1,1,0
160831,2007,3991,500,4694794,0,1,0,1,1,0
160832,2006,2708,500,3515925,0,0,0,1,1,0
160832,2007,2644,500,3777086,0,0,0,1,4,0
160832,2008,2747,500,4098928,0,0,1,1,4,0
160832,2009,2931,500,4247886,0,0,1,1,4,0
160832,2010,2752,500,4438801,0,0,1,1,4,0
160833,2006,4170,5000,9697314,1,1,0,1,4,57986.83
160833,2007,3851,5000,10405400,0,1,0,1,4,0
160833,2008,3842,5000,10977937,0,1,0,1,4,0
160833,2009,3842,5000,10977937,0,1,1,1,4,0
160833,2010,3536,5000,12193348,0,1,1,1,4,0
160834,2006,4699,1000,7831604,0,0,0,1,1,0
160834,2007,4950,1000,8250263,0,0,0,1,1,0
160834,2008,5018,1000,8651379,0,0,1,1,1,0
160834,2009,4628,1000,9074924,2,0,1,1,1,2888.4
160834,2010,4916,1000,8938030,0,0,0,1,1,0
160837,2006,8421,1000,15889011,1,0,0,1,4,6000
160837,2007,8357,1000,17055244,0,0,0,1,4,0
160837,2008,8676,1000,18075296,1,0,0,1,4,5014.95
160837,2009,8511,1000,18912756,1,0,0,1,4,5325
160837,2010,7781,1000,19952530,5,0,0,1,4,8154.33
160838,2006,3393,1000,5562217,0,0,0,1,4,0
160838,2007,3663,1000,6316918,0,0,0,1,4,0
160838,2008,3656,1000,6646579,0,0,1,1,4,0
160838,2009,3667,1000,6919759,0,0,1,1,4,0
160838,2010,3459,1000,7360628,1,0,1,1,4,4000
160841,2006,8915,500,9905669,1,0,0,1,1,1050
160841,2007,8085,500,10499714,0,0,0,1,1,0
160841,2008,8624,500,11201489,1,0,0,1,1,857
160841,2009,8846,500,11488389,0,0,0,1,1,0
160841,2010,9158,500,12210618,0,0,0,1,2,0
160844,2006,5919,500,6166319,0,0,0,1,1,0
160844,2007,5384,500,6646952,1,0,0,1,1,4273.4
160844,2008,5425,500,6956117,0,0,0,1,1,0
160844,2009,5449,500,7264632,1,0,0,1,1,3858.9
160844,2010,5203,500,7030458,0,0,0,1,1,0
160845,2006,2435,500,2766429,0,0,0,1,1,0
160845,2007,2309,500,2960158,0,0,0,1,1,0
160845,2008,2356,500,3100385,0,0,1,1,1,0
160845,2009,2442,500,3255113,0,0,1,1,1,0
160845,2010,2130,500,3133821,1,0,1,1,1,3316.26
160846,2006,2948,5000,4335142,0,0,0,1,3,0
160846,2007,2614,5000,4584976,0,0,0,1,3,0
160846,2008,2854,5000,4838818,0,0,1,1,3,0
160846,2009,2746,5000,4992571,0,0,1,1,3,0
160846,2010,2256,5000,4801749,0,0,1,1,3,0
160847,2006,4626,500,5442451,0,0,0,1,1,0
160847,2007,4226,1000,5789114,0,0,0,1,1,0
160847,2008,4778,1000,6456308,0,0,1,1,1,0
160847,2009,4572,1000,6532327,0,0,1,1,1,0
160847,2010,3770,1000,6613449,0,0,1,1,3,0
160848,2006,2119,500,2140530,0,0,0,1,1,0
160848,2007,2083,500,2288943,0,0,0,1,1,0
160848,2008,3928,500,4849477,0,0,1,1,1,0
160848,2009,3961,500,5014278,0,0,1,1,1,0
160848,2010,3391,500,4914308,0,0,1,1,1,0
160850,2006,3226,500,3469713,0,1,0,1,4,0
160850,2007,3365,500,3868283,0,1,0,1,4,0
160850,2008,4177,500,5156164,0,1,1,1,4,0
160850,2009,4500,500,5294437,1,1,1,1,4,13725
160850,2010,2806,2500,5196375,0,1,0,1,4,0
160851,2010,2842,1000,3947444,0,0,0,1,1,0
160853,2006,2987,500,3356498,1,0,0,1,4,1393.36
160853,2007,3220,500,4075328,3,0,0,1,4,11702.21
160853,2008,3500,500,4545059,1,0,0,1,4,715.43
160853,2009,3687,500,4727713,0,0,0,1,4,0
160853,2010,3740,500,5053830,1,0,0,1,4,3398
160856,2006,607,500,660000,0,0,0,1,1,0
160856,2007,1042,500,1184446,0,0,0,1,1,0
160857,2006,4280,500,4863834,0,0,0,1,1,0
160857,2007,4344,500,5110801,0,0,0,1,1,0
160857,2008,4228,500,5792573,1,0,1,1,1,1244.53
160857,2009,3131,500,4672758,0,0,0,1,1,0
160857,2010,3248,500,4639794,2,0,0,1,1,10229.12
160858,2006,8592,1000,14562324,2,0,0,1,4,12133.54
160858,2007,9297,1000,15495757,2,0,0,1,4,6949.44
160858,2008,9581,1000,16240532,0,0,0,1,4,0
160859,2006,1239,500,1587435,0,0,0,1,1,0
160859,2007,1289,500,1674692,1,0,0,1,1,29066
160859,2008,1357,500,1761760,0,0,0,1,1,0
160859,2009,1101,1000,1866096,0,0,0,1,1,0
160859,2010,1155,1000,1863150,0,0,1,1,1,0
160860,2006,2149,500,1678238,0,0,0,1,1,0
160860,2007,1967,500,1788000,0,0,0,1,1,0
160860,2008,1231,5000,1430929,0,0,1,1,1,0
160860,2009,1071,5000,1467835,0,0,1,1,1,0
160860,2010,1204,5000,1433674,0,0,1,1,1,0
160862,2006,4631,500,6343906,1,0,0,1,4,1538.67
160862,2007,4488,500,6798702,0,0,0,1,4,0
160862,2008,4667,500,7179913,0,0,0,1,4,0
160863,2006,5883,500,7089371,0,0,0,1,4,0
160863,2007,4860,500,6151796,0,0,0,1,4,0
160863,2008,5071,500,6338057,0,0,1,1,4,0
160863,2009,4872,500,6767039,0,0,1,1,4,0
160863,2010,5169,500,6714502,0,0,1,1,4,0
160864,2006,4446,1000,6174889,0,1,0,1,1,0
160864,2007,4237,1000,6518756,0,1,0,1,1,0
160864,2008,4228,1000,6819052,0,1,1,1,1,0
160864,2009,4177,1000,7327417,0,1,1,1,3,0
160864,2010,4256,1000,7213347,0,1,1,1,3,0
160865,2006,4258,1000,9059462,1,0,0,1,4,2448.8
160865,2007,5780,1000,9633202,0,0,0,1,4,0
160865,2008,5954,1000,10264236,0,0,0,1,4,0
160865,2009,5702,1000,10758104,0,0,1,1,4,0
160865,2010,6360,1000,10599338,0,0,1,1,4,0
160868,2006,11144,500,15920714,1,0,0,1,4,9126.46
160868,2007,10792,500,17130890,5,0,0,1,4,11948.37
160868,2008,14642,500,23240622,1,0,0,1,4,2542.5
160868,2009,16122,500,25591595,2,0,0,1,4,4708.07
